t_start_s,src,dst,bytes,tos
4.8578,36,38,1688301,0
4.8578,13,15,179338,0
4.8585,40,30,558724,0
4.8596,28,27,72229,0
4.8599,30,4,14955,0
4.8614,25,3,80230,0
4.8629,12,13,44586,0
4.8641,13,15,1368151,0
4.8641,12,17,26645,0
4.866,16,13,50422,0
4.866,35,27,65469,0
4.8664,13,1,250983,0
4.8696,39,13,640632,0
4.8709,15,12,36250,0
4.8712,15,12,130213,0
4.8714,37,36,6143,0
4.8731,13,7,55429,0
4.8742,37,38,113514,0
4.8745,31,32,144036,0
4.8747,13,39,257394,0
4.8753,19,20,1556091,0
4.8775,3,28,230254,0
4.8787,36,41,111417,0
4.8802,19,23,72023,0
4.8806,11,10,834166,0
4.8821,18,23,537728,0
4.8825,28,21,2687699,0
4.8847,19,18,810750,0
4.8916,36,13,215313,0
4.8919,39,9,40034,0
4.8923,37,14,812974,0
4.8924,21,20,309584,0
4.8931,20,23,8105,0
4.8937,6,9,428359,0
4.8941,18,23,78681,0
4.896,11,7,19927,0
4.8965,27,3,590259,0
4.8969,30,18,881090,0
4.8972,1,11,1701044,0
4.8976,31,29,105003,0
4.9013,35,30,117326,0
4.9021,11,9,1658968,0
4.9032,16,12,347700,0
4.9047,24,28,5328379,0
4.9062,9,3,545898,0
4.9071,23,35,74659,0
4.9094,21,14,34393,0
4.9102,25,35,348710,0
4.9105,28,29,727244,0
4.9111,15,29,1039342,0
4.9111,15,16,312879,0
4.9141,37,5,387666,0
4.9144,0,6,12032,0
4.9146,1,33,22337,0
4.9148,13,29,34049,0
4.9156,36,20,40375,0
4.9157,15,17,216638,0
4.9157,28,8,20186,0
4.9159,6,33,113614,0
4.9169,25,14,421347,0
4.9169,38,37,407530,0
4.9195,15,16,214565,0
4.9201,13,17,72708,0
4.9205,3,24,88024,0
4.9209,29,26,232365,0
4.921,34,8,224408,0
4.9234,30,35,20726,0
4.9257,5,37,134345,0
4.9264,9,21,20069,0
4.927,2,41,30290,0
4.9275,39,5,67632,0
4.9279,31,34,2330466,0
4.9302,20,22,132065,0
4.9304,32,31,1242311,0
4.9309,41,11,410314,0
4.933,30,17,46169,0
4.9353,11,0,4880401,0
4.936,23,34,213523,0
4.9366,24,26,24258,0
4.937,38,15,12675,0
4.9371,17,13,62678,0
4.9372,12,13,1269036,0
4.9375,23,26,121998,0
4.9375,32,31,19425,0
4.9376,19,23,71969,0
4.9376,36,37,128105,0
4.9391,24,12,34629,0
4.9394,10,29,19705,0
4.9397,7,8,64747,0
4.9414,22,20,243541,0
4.9422,26,3,90345,0
4.9425,25,28,11554,0
4.9435,20,21,4809,0
4.9444,21,8,38427,0
4.9477,20,39,48167,0
4.9502,39,40,53960,0
4.9516,31,4,22516,0
4.9524,41,37,70267,0
4.9535,10,7,179079,0
4.9538,27,28,8382,0
4.9539,23,21,597991,0
4.9552,31,30,262025,0
4.9553,11,37,358430,0
4.9553,3,24,30700,0
4.9564,41,5,2001226,0
4.9571,13,20,2065654,0
4.9573,25,34,53598,0
4.9588,38,8,808626,0
4.9593,38,22,66885,0
4.9607,6,8,588478,0
4.9608,34,33,114006,0
4.9624,19,12,19223,0
4.9635,23,21,59116,0
4.9637,25,29,36314,0
4.9637,35,34,12947,0
4.9643,18,3,132708,0
4.966,38,41,601758,0
4.967,27,3,63243,0
4.969,9,40,2976793,0
4.97,2,20,971873,0
4.9715,18,21,15082254,0
4.9744,0,35,372514,0
4.9746,28,25,61516,0
4.9752,33,20,17527,0
4.9759,36,4,699824,0
4.9763,9,19,79051,0
4.9783,18,29,117218,0
4.9787,14,17,270208,0
4.9798,12,3,402066,0
4.98,3,26,81675,0
4.9801,31,19,64943,0
4.9813,33,31,61355,0
4.9828,7,11,458762,0
4.9828,14,31,73746,0
4.9848,34,32,24915,0
4.9856,41,5,241843,0
4.9862,29,11,133702,0
4.9873,30,26,466499,0
4.9881,18,31,2000,0
4.9891,1,2,195430,0
4.9895,36,37,130794,0
4.9905,32,20,125117,0
4.9933,38,36,50256,0
4.9945,0,9,39366,0
4.9947,23,32,444775,0
4.9956,32,4,48111,0
5.0006,39,37,102715,0
5.0008,29,27,153532,0
5.0008,25,28,109220,0
5.0021,34,35,219322,0
5.0027,18,7,823999,0
5.0031,34,33,149058,0
5.0036,15,16,62456,0
5.004,0,6,266110,0
5.005,39,26,1030466,0
5.0057,18,40,731413,0
5.006,0,8,749339,0
5.0068,26,3,26686,0
5.0069,1,16,95563,0
5.0071,15,14,70132,0
5.0072,30,3,578950,0
5.0086,40,29,8463,0
5.0095,27,24,593952,0
5.0097,16,27,20059,0
5.0116,27,24,107160,0
5.0116,32,9,120327,0
5.0126,27,22,304371,0
5.013,25,28,878787,0
5.0133,32,19,58248,0
5.0133,11,6,64407,0
5.0133,23,3,32403,0
5.0163,12,20,66690,0
5.019,21,23,28058,0
5.0193,1,39,26865,0
5.0193,9,10,460785,0
5.0197,36,25,48066,0
5.02,24,9,15606,0
5.0202,29,24,423422,0
5.0204,5,25,70892,0
5.0204,1,14,38190,0
5.0215,36,37,2000,0
5.0224,21,19,554088,0
5.0224,40,31,10476,0
5.0225,37,41,843035,0
5.0226,31,4,666292,0
5.0261,15,16,255592,0
5.0283,31,3,703283,0
5.03,24,8,310531,0
5.0317,34,4,49202,0
5.0327,36,15,14528,0
5.0332,34,33,170752,0
5.0336,41,40,7065,0
5.0356,14,12,1082773,0
5.0356,16,15,1011354,0
5.0358,31,30,939654,0
5.0364,26,16,4847,0
5.0364,36,39,1871995,0
5.0371,13,39,399382,0
5.0372,16,12,305363,0
5.0375,16,26,16081,0
5.0387,36,4,184770,0
5.0389,22,11,140395,0
5.041,36,5,236755,0
5.0421,23,26,940288,0
5.0424,11,9,973108,0
5.0426,7,11,90994,0
5.0429,39,34,660944,0
5.0436,28,24,36048,0
5.0443,35,34,153309,0
5.0447,40,36,44752,0
5.0465,21,2,41207,0
5.0467,41,37,26971,0
5.0469,37,40,92244,0
5.0469,12,16,110231,0
5.05,26,12,39717,0
5.0524,15,14,199440,0
5.0538,27,3,67417,0
5.0539,9,6,43308,0
5.0547,8,10,46835,0
5.0566,17,12,1196328,0
5.0566,19,18,22205,0
5.057,28,27,2719209,0
5.0581,24,18,230258,0
5.0589,2,41,64506,0
5.0597,6,7,14954,0
5.0604,24,28,37714,0
5.0623,41,34,118967,0
5.063,2,26,160634,0
5.0633,21,16,354964,0
5.064,14,16,239837,0
5.0644,3,26,10849,0
5.0646,0,7,107242,0
5.0652,4,18,40508,0
5.066,19,35,109091,0
5.0667,11,6,205932,0
5.0667,0,6,110682,0
5.0679,23,3,7908,0
5.068,14,31,181588,0
5.0689,0,13,511049,0
5.0717,8,19,773414,0
5.0724,32,34,252183,0
5.0731,2,22,59383,0
5.0755,37,3,8060,0
5.0757,26,29,9772,0
5.077,4,30,17590,0
5.0779,0,11,4871,0
5.0811,26,28,125376,0
5.0814,8,35,228133,0
5.0822,6,0,41562,0
5.0836,24,25,586634,0
5.0841,15,17,1885502,0
5.0846,1,15,125565,0
5.085,34,16,666077,0
5.0853,12,7,5046,0
5.0863,0,16,43700,0
5.0873,8,6,19577,0
5.0893,14,30,27677,0
5.091,27,28,44983,0
5.093,8,21,16550,0
5.0942,10,0,939003,0
5.0952,28,31,84305,0
5.0953,40,38,116383,0
5.0965,2,32,31720,0
5.0969,17,35,73199,0
5.098,11,10,4840763,0
5.1,15,24,14294,0
5.1006,37,41,67837,0
5.1011,8,32,68010,0
5.1015,29,28,38510,0
5.1022,31,35,4824,0
5.1024,9,35,711423,0
5.1034,27,4,465692,0
5.1069,27,30,73050,0
5.1075,21,15,126863,0
5.1076,30,32,290566,0
5.1078,8,25,53806,0
5.1085,35,31,966464,0
5.1104,6,9,147971,0
5.1128,36,37,46057,0
5.1139,17,28,557634,0
5.1144,28,5,479785,0
5.1144,12,17,7163,0
5.1149,39,41,116391,0
5.1157,31,30,16365,0
5.1158,34,10,99246,0
5.1162,9,8,72372,0
5.1165,22,23,36714,0
5.1167,15,16,47790,0
5.117,26,11,548707,0
5.1199,13,14,50961,0
5.1207,3,24,67452,0
5.1208,3,4,252258,0
5.1225,19,22,18868,0
5.123,30,32,32417,0
5.1231,17,12,76923,0
5.1234,28,8,9576,0
5.1256,33,30,285343,0
5.126,16,13,3712,0
5.1274,19,27,426299,0
5.1282,21,20,58249,0
5.1283,41,11,71602,0
5.129,5,25,329951,0
5.1297,38,8,68676,0
5.1309,22,40,3733862,0
5.1315,23,38,37715,0
5.1317,11,0,23200,0
5.1335,31,35,334043,0
5.1344,30,21,176676,0
5.1354,31,35,130376,0
5.1357,27,28,8236,0
5.1358,7,6,325467,0
5.1373,41,2,38575,0
5.1376,16,17,259479,0
5.1385,37,39,216901,0
5.1397,35,33,519097,0
5.1407,33,30,7224,0
5.1407,26,24,702868,0
5.1409,28,24,55077,0
5.1414,21,23,1392420,0
5.1426,40,7,230762,0
5.1433,23,10,91861,0
5.1447,29,40,8235,0
5.1448,1,17,186728,0
5.1463,25,13,15178,0
5.148,33,8,2419580,0
5.1481,3,0,9149,0
5.1484,14,12,15938,0
5.1486,39,29,594683,0
5.1488,6,26,1014668,0
5.1489,8,21,52943,0
5.1489,19,1,113926,0
5.1489,40,12,98325,0
5.1494,23,2,59952,0
5.1498,10,41,225038,0
5.15,19,18,97846,0
5.1511,17,14,39319,0
5.1516,9,29,181776,0
5.1522,25,29,923518,0
5.1535,24,10,545499,0
5.1541,33,35,3481,0
5.1549,40,0,1197567,0
5.1566,16,35,301825,0
5.1567,15,13,1096939,0
5.1575,6,5,347512,0
5.158,37,39,578676,0
5.1586,25,28,111998,0
5.1588,25,3,93595,0
5.1606,19,39,17478,0
5.1606,40,41,616523,0
5.1607,1,15,27921,0
5.1613,21,23,98324,0
5.1648,13,15,592168,0
5.1675,17,13,374067,0
5.17,38,1,69739,0
5.1704,2,4,149223,0
5.1708,0,37,759591,0
5.1725,31,12,131589,0
5.1739,25,27,68952,0
5.1739,16,27,444466,0
5.1742,0,8,80149,0
5.1743,5,35,250062,0
5.1746,24,26,140034,0
5.1765,34,2,47708,0
5.1783,41,1,45011,0
5.179,7,33,448819,0
5.1791,16,14,156997,0
5.1792,1,6,238244,0
5.1792,25,8,149763,0
5.1794,33,35,16344,0
5.1816,29,28,28400,0
5.1822,41,36,68705,0
5.1827,7,11,354586,0
5.1828,31,4,509770,0
5.1838,16,22,2000,0
5.1841,14,12,44504,0
5.1845,16,40,145074,0
5.1851,28,20,131914,0
5.1851,30,35,20648,0
5.186,40,37,6470,0
5.1864,37,38,17432,0
5.1867,40,41,8702,0
5.1878,32,35,1445116,0
5.1879,3,26,492397,0
5.1884,35,18,181525,0
5.1885,5,2,13680,0
5.1894,7,41,1775963,0
5.1906,9,14,836725,0
5.1909,25,24,6317,0
5.1932,19,18,86615,0
5.1966,13,37,41550,0
5.1971,15,5,47646,0
5.198,28,14,62015,0
5.1983,30,27,84140,0
5.1985,18,23,6847,0
5.1986,10,17,295585,0
5.1997,3,29,254308,0
5.1997,35,14,28395,0
5.2012,25,28,497277,0
5.2018,20,18,41848,0
5.2026,0,13,93159,0
5.2053,1,38,238886,0
5.2054,35,34,262448,0
5.2055,18,21,20512,0
5.2057,10,0,2285436,0
5.2072,39,15,71049,0
5.2076,20,7,15668,0
5.208,15,0,102672,0
5.2087,41,37,3784621,0
5.2088,34,1,17671,0
5.2101,9,6,145412,0
5.2114,16,14,414367,0
5.2115,8,0,61095,0
5.2119,5,37,430199,0
5.2143,32,34,70360,0
5.2145,2,41,903077,0
5.2151,35,31,1108076,0
5.2173,23,18,30931,0
5.2197,38,22,139077,0
5.2204,38,22,975243,0
5.2205,16,14,55986,0
5.2214,8,7,162298,0
5.2218,37,5,98274,0
5.2226,10,7,25579,0
5.2245,33,35,1602285,0
5.2253,9,11,13044,0
5.2263,4,30,82518,0
5.2263,24,19,494814,0
5.227,37,5,342254,0
5.2272,26,27,242584,0
5.2275,21,2,509235,0
5.2284,9,14,24187,0
5.2286,1,17,25864,0
5.232,13,14,192501,0
5.2328,31,19,29634,0
5.233,15,17,29164,0
5.2332,8,26,4089,0
5.2344,33,17,27706,0
5.2352,17,32,125287,0
5.2355,14,22,564424,0
5.2376,34,33,2000,0
5.2378,25,13,30324,0
5.2386,39,14,2000,0
5.2395,5,39,71988,0
5.2445,16,17,40083,0
5.2449,0,28,51787,0
5.2451,1,20,11240,0
5.2477,21,31,883624,0
5.2478,18,37,136287,0
5.2482,10,22,1117325,0
5.2486,30,10,3996,0
5.2491,1,14,61334,0
5.2495,1,16,86209,0
5.2519,34,17,65310,0
5.2521,38,40,87776,0
5.2531,17,1,134770,0
5.2537,12,22,64813,0
5.2543,3,40,106280,0
5.2556,20,18,138907,0
5.257,8,10,9377,0
5.2587,34,14,37666,0
5.2594,2,7,3036300,0
5.26,31,7,680640,0
5.2602,9,28,77742,0
5.261,17,33,11524,0
5.262,40,5,31997,0
5.262,37,5,145313,0
5.2638,23,30,10110,0
5.2641,24,3,571499,0
5.265,20,23,77472,0
5.2656,38,33,126118,0
5.2663,22,18,37822,0
5.2668,35,0,23004,0
5.2677,10,6,39189,0
5.268,41,38,10812,0
5.2703,7,11,51291,0
5.273,22,18,99523,0
5.2738,34,40,460922,0
5.275,37,38,155901,0
5.2759,14,16,12046,0
5.2762,35,30,63026,0
5.2777,11,8,151023,0
5.2783,25,3,51776,0
5.2784,9,2,683540,0
5.28,31,4,36011,0
5.2802,14,13,21195,0
5.2825,1,12,46064,0
5.2828,3,24,17900,0
5.2831,15,17,678812,0
5.2894,20,31,205327,0
5.2897,13,17,2112486,0
5.2911,33,32,31092,0
5.2914,8,9,182192,0
5.2925,28,24,365987,0
5.2967,23,10,39121,0
5.2972,26,28,169700,0
5.2973,25,8,33326,0
5.2984,11,7,994937,0
5.2989,34,23,88948,0
5.2996,18,23,36728,0
5.3005,11,27,47443,0
5.3014,19,20,30057,0
5.302,40,5,600765,0
5.3058,2,20,12352,0
5.3062,39,36,554424,0
5.307,36,37,89671,0
5.3073,20,19,9753,0
5.3083,4,35,138192,0
5.3087,37,40,111095,0
5.3092,11,8,148474,0
5.3094,32,30,42023,0
5.3094,41,29,108243,0
5.3109,20,16,741446,0
5.3138,2,36,231999,0
5.314,25,41,252650,0
5.3143,41,17,120995,0
5.3143,17,40,111176,0
5.3175,36,6,9621,0
5.3216,22,18,94584,0
5.3223,30,32,37904,0
5.3235,29,3,88414,0
5.3236,26,27,134292,0
5.3245,24,29,217478,0
5.3251,21,24,434279,0
5.3286,38,35,249156,0
5.329,2,13,29716,0
5.3305,14,16,123171,0
5.3311,4,33,195335,0
5.333,11,0,53494,0
5.3355,2,19,257275,0
5.3364,1,10,18152,0
5.3365,6,31,149813,0
5.3371,31,4,18440,0
5.3383,14,17,203827,0
5.3385,7,15,6112,0
5.3402,37,40,23611,0
5.3411,31,34,45070,0
5.3416,29,9,40931,0
5.3417,21,2,43199,0
5.3425,36,40,731078,0
5.3427,39,18,9733,0
5.3441,40,36,294932,0
5.3442,38,39,313661,0
5.3462,37,11,73264,0
5.3465,0,8,306752,0
5.3466,27,24,78490,0
5.347,37,41,533592,0
5.3482,26,13,614664,0
5.3487,2,9,637099,0
5.3493,41,38,137499,0
5.3498,35,4,184606,0
5.3502,9,0,36438,0
5.3502,28,29,132953,0
5.3508,34,1,182056,0
5.3508,22,18,105182,0
5.3511,6,7,15611,0
5.3518,7,19,26986,0
5.352,10,8,46353,0
5.3523,8,11,71396,0
5.3531,25,2,249817,0
5.3557,8,9,74123,0
5.3569,3,33,37266,0
5.3578,24,25,193574,0
5.3579,8,6,801205,0
5.3583,17,25,161473,0
5.3584,35,10,18450,0
5.3598,18,2,57692,0
5.3599,14,13,1067831,0
5.3627,19,2,152933,0
5.3629,34,30,516420,0
5.3634,27,24,176477,0
5.3648,3,25,1476868,0
5.3651,3,27,31330,0
5.3658,27,17,3926,0
5.3668,31,33,95359,0
5.368,30,15,52417,0
5.3689,5,14,265192,0
5.369,23,31,179682,0
5.3697,39,5,17074,0
5.3702,13,11,251836,0
5.3705,41,40,556454,0
5.3706,12,17,24608,0
5.371,5,38,29704,0
5.3712,29,21,138587,0
5.3722,19,21,6619,0
5.3731,29,24,11341,0
5.3732,22,21,147457,0
5.375,27,3,217151,0
5.3754,20,19,1031250,0
5.3792,26,29,165439,0
5.3833,19,18,446742,0
5.3848,13,17,7958,0
5.3863,35,30,5589,0
5.3896,19,38,773413,0
5.3904,8,10,994061,0
5.3908,10,33,26190,0
5.3918,10,9,170038,0
5.392,10,6,27301,0
5.3925,23,2,8910,0
5.3927,41,39,89059,0
5.3937,34,33,52929,0
5.3956,23,20,25689,0
5.3961,13,15,188160,0
5.3962,37,26,1391618,0
5.3969,26,28,159098,0
5.3971,16,2,47785,0
5.3971,41,1,90786,0
5.3975,13,8,7444,0
5.3981,8,0,269252,0
5.3984,21,23,82522,0
5.3994,21,14,262173,0
5.3997,36,41,191343,0
5.3999,33,36,207132,0
5.401,13,17,427394,0
5.4055,41,39,81393,0
5.4076,28,11,29800,0
5.4088,1,10,75659,0
5.4101,25,7,286319,0
5.4124,9,7,47940,0
5.4135,9,36,476243,0
5.4136,30,34,2212,0
5.4143,14,13,48050,0
5.4149,27,29,47869,0
5.4171,32,31,86378,0
5.4179,32,31,1475372,0
5.418,32,1,995450,0
5.4184,18,21,170029,0
5.4195,39,37,221867,0
5.4203,8,10,38828,0
5.4204,1,13,11833,0
5.4219,23,2,43998,0
5.4241,26,23,7522,0
5.4241,41,2,107225,0
5.4252,35,4,201670,0
5.4255,41,37,237761,0
5.4264,15,21,145361,0
5.4268,3,39,15769,0
5.4284,21,22,29094,0
5.4295,16,12,65163,0
5.43,28,6,305860,0
5.4303,39,37,23121,0
5.4307,34,36,53970,0
5.4307,5,38,446601,0
5.4316,3,24,94920,0
5.4319,4,32,341581,0
5.4331,27,4,1241447,0
5.4338,8,24,28054,0
5.4362,39,26,8349,0
5.4373,19,24,14235,0
5.4396,39,22,83861,0
5.441,32,22,23989,0
5.4412,41,38,325459,0
5.4415,2,20,5243,0
5.442,25,24,287929,0
5.4421,27,11,31302,0
5.4426,12,16,219247,0
5.4431,15,14,9121,0
5.4435,21,22,24302,0
5.4437,28,12,110155,0
5.4462,10,7,36958,0
5.4486,16,15,114075,0
5.4502,37,38,511294,0
5.4514,32,14,110864,0
5.4527,2,21,10312,0
5.4531,28,29,86303,0
5.4532,35,30,9081,0
5.454,23,22,28949,0
5.4546,1,15,48621,0
5.4553,40,9,526748,0
5.4556,22,20,55132,0
5.456,3,23,32226,0
5.4569,41,20,7194,0
5.4588,39,8,25755,0
5.4593,10,7,75447,0
5.4633,8,6,124789,0
5.4657,16,27,11228,0
5.4658,36,5,137128,0
5.4671,33,2,18496,0
5.4674,15,13,12916,0
5.4674,8,2,3317,0
5.468,20,23,866995,0
5.4688,35,11,132345,0
5.4691,41,28,693083,0
5.4693,6,14,266277,0
5.4714,25,40,8533,0
5.4736,9,33,34549,0
5.4741,2,14,76204,0
5.4753,2,23,35824,0
5.4759,39,13,1556830,0
5.476,20,19,53227,0
5.4781,13,1,43091,0
5.4784,39,40,52120,0
5.4789,30,19,216773,0
5.4797,23,20,5535384,0
5.4802,13,16,7874158,0
5.4805,22,15,204155,0
5.4817,38,36,536197,0
5.4822,9,38,9286,0
5.4835,7,12,605434,0
5.4839,32,24,166453,0
5.4847,32,9,9892,0
5.4855,2,20,9381,0
5.486,7,11,60891,0
5.4874,36,38,612142,0
5.4882,19,6,8269,0
5.4882,3,26,196350,0
5.4898,13,12,21395,0
5.4901,21,22,24877,0
5.4923,4,34,264850,0
5.4923,12,13,138672,0
5.4928,35,20,87915,0
5.4932,10,9,188962,0
5.4936,26,36,57075,0
5.4961,32,24,92759,0
5.4962,10,11,108096,0
5.4962,34,27,254209,0
5.4963,12,14,22662,0
5.4965,11,9,13244,0
5.4971,19,4,944917,0
5.4977,16,26,292872,0
5.4979,10,7,33040,0
5.4988,13,14,1224000,0
5.5005,28,40,48943,0
5.5024,22,20,276745,0
5.5039,17,21,151660,0
5.5056,32,34,470195,0
5.507,28,5,77776,0
5.507,25,11,32368,0
5.5085,35,34,144573,0
5.5085,37,36,3196561,0
5.509,10,11,177552,0
5.5097,2,20,253930,0
5.512,16,17,309793,0
5.5123,26,25,623632,0
5.5124,18,2,79735,0
5.5125,7,0,1364102,0
5.5127,1,17,554930,0
5.513,1,22,22038,0
5.5141,20,15,701884,0
5.5173,18,19,194787,0
5.5175,15,13,1490881,0
5.5183,33,18,115343,0
5.5191,18,35,3742620,0
5.5203,4,31,103633,0
5.5205,41,5,30964,0
5.5209,3,27,301187,0
5.5216,41,27,458027,0
5.5217,19,33,60182,0
5.5221,22,17,172936,0
5.5242,17,14,631760,0
5.526,25,26,972955,0
5.5271,8,6,151763,0
5.5278,38,40,79501,0
5.5284,22,18,24316,0
5.5287,24,37,42294,0
5.5297,38,33,55556,0
5.5298,21,10,760186,0
5.5301,9,34,25395,0
5.5318,37,5,244853,0
5.5337,0,11,49009,0
5.534,38,5,13007,0
5.5343,41,5,640162,0
5.5356,31,29,465071,0
5.5357,19,12,428709,0
5.5359,0,7,259450,0
5.538,0,8,941652,0
5.5385,11,8,122095,0
5.5392,41,40,377735,0
5.5393,25,29,210552,0
5.5408,39,38,938720,0
5.541,10,9,157491,0
5.5432,31,34,16981,0
5.5433,2,20,22339,0
5.5436,5,37,9849048,0
5.5445,24,27,62342,0
5.5453,17,15,183495,0
5.5453,25,26,209068,0
5.5488,26,25,85132,0
5.5502,19,2,643720,0
5.5511,8,9,4421,0
5.553,8,7,72741,0
5.5535,41,6,304442,0
5.5539,21,19,46253,0
5.5542,40,36,57382,0
5.5543,6,31,98809,0
5.5554,32,30,68696,0
5.558,14,29,229067,0
5.5581,18,34,195396,0
5.5584,21,2,275654,0
5.5596,18,2,106222,0
5.5598,37,40,29873,0
5.5623,30,34,801494,0
5.5632,24,27,1269094,0
5.5634,31,5,185153,0
5.5642,15,18,35984,0
5.5653,32,31,8946,0
5.5656,33,25,365291,0
5.5657,23,12,182213,0
5.5665,0,9,3208,0
5.5667,34,35,55341,0
5.568,8,6,128016,0
5.5681,26,28,14664,0
5.5701,34,30,795971,0
5.5702,31,4,33225,0
5.5704,24,26,392791,0
5.5707,35,33,8089,0
5.5715,4,31,41809,0
5.5716,41,0,128565,0
5.5728,19,21,171469,0
5.5729,32,4,186115,0
5.5743,4,33,389239,0
5.576,7,6,119977,0
5.5767,21,23,59225,0
5.5768,13,0,202629,0
5.5779,19,7,26072,0
5.5779,39,41,17183,0
5.58,25,3,95688,0
5.5802,23,17,67302,0
5.5815,7,6,2992743,0
5.5818,5,38,206947,0
5.582,41,40,390462,0
5.5824,29,24,312588,0
5.5826,0,37,16320,0
5.5833,11,9,63668,0
5.5834,17,13,5537,0
5.5839,5,41,23804,0
5.5852,7,0,74010,0
5.5853,28,3,124742,0
5.5879,31,33,20087,0
5.5889,10,11,258176,0
5.5894,20,18,5917088,0
5.5895,35,32,126880,0
5.59,38,41,160389,0
5.5917,35,14,77828,0
5.5923,27,28,49896,0
5.5924,25,21,14302,0
5.5927,38,35,1006035,0
5.5928,34,33,129149,0
5.593,38,29,1326924,0
5.5936,10,35,94305,0
5.5944,3,25,27442,0
5.5945,24,29,14054,0
5.5964,23,18,98311,0
5.597,13,10,1261623,0
5.5978,7,0,18452,0
5.5981,21,20,207066,0
5.5984,39,41,59752,0
5.5987,40,1,342375,0
5.6002,36,40,3646,0
5.6006,1,16,68195,0
5.6031,0,29,561302,0
5.6032,33,30,84423,0
5.6033,34,33,2177956,0
5.6036,26,27,35603,0
5.6057,28,25,41376,0
5.6065,28,36,25291,0
5.6075,16,13,1809810,0
5.6083,15,12,19090,0
5.6093,0,11,1343853,0
5.6095,18,22,10777,0
5.6106,23,32,104902,0
5.6109,29,27,51222,0
5.6114,19,23,229695,0
5.6121,35,16,1713880,0
5.6127,25,29,119150,0
5.6131,12,32,35106,0
5.6135,15,1,232565,0
5.6151,18,40,234120,0
5.6153,7,10,161920,0
5.6163,19,23,44883,0
5.6166,6,8,76349,0
5.617,39,5,163116,0
5.6179,19,20,21765,0
5.619,0,7,1478201,0
5.6192,15,20,7756,0
5.6198,6,3,925754,0
5.6204,14,16,163376,0
5.6219,18,21,9074,0
5.6219,2,22,29038,0
5.6219,18,2,47610,0
5.6234,40,38,103548,0
5.6249,35,31,18157,0
5.6266,11,8,458180,0
5.6269,34,22,21399,0
5.6277,9,7,35460,0
5.6278,2,23,104133,0
5.6279,7,10,127902,0
5.6282,13,31,74376,0
5.6284,40,4,50073,0
5.6293,14,24,247174,0
5.631,39,5,38021,0
5.6324,33,34,110707,0
5.6327,32,5,101012,0
5.6333,32,35,65116,0
5.6342,23,4,264552,0
5.6346,10,11,87725,0
5.635,28,29,87320,0
5.6355,31,0,2573,0
5.6357,4,30,119926,0
5.6396,17,1,3354,0
5.6414,40,38,8746,0
5.6417,14,16,25706,0
5.6424,22,19,645409,0
5.6427,36,39,60730,0
5.6437,20,18,474096,0
5.6452,8,7,10813,0
5.6469,34,4,747983,0
5.6481,31,8,144336,0
5.6488,16,14,145435,0
5.6491,24,28,21149,0
5.6506,16,32,8246,0
5.651,13,14,23485,0
5.6526,13,1,15634,0
5.6529,31,24,73148,0
5.6548,23,6,83205,0
5.6549,23,15,5592,0
5.6553,38,5,69859,0
5.6557,6,10,222895,0
5.6558,12,14,246276,0
5.6574,35,4,4040095,0
5.6579,1,16,41893,0
5.6586,2,26,123173,0
5.6596,12,1,19490,0
5.6602,34,15,57044,0
5.6603,35,19,216985,0
5.6603,22,28,2064297,0
5.661,6,8,142091,0
5.6617,39,29,100889,0
5.6629,4,35,163951,0
5.663,37,41,97279,0
5.6638,26,24,186845,0
5.6643,24,28,76824,0
5.6654,9,11,127030,0
5.6664,14,17,206704,0
5.6692,21,6,302063,0
5.6714,12,7,507002,0
5.6717,26,28,40370,0
5.6723,30,17,36651,0
5.673,3,23,38128,0
5.6731,7,27,16154,0
5.674,20,23,162866,0
5.6743,21,38,546765,0
5.6758,20,3,27745,0
5.6767,0,7,14632,0
5.6778,41,37,38684,0
5.6781,33,35,4951,0
5.6792,0,10,36449,0
5.6803,8,29,107587,0
5.6803,13,12,59860,0
5.6811,32,18,192459,0
5.6811,0,32,219671,0
5.6818,22,27,308520,0
5.6823,16,25,324927,0
5.6824,6,11,142782,0
5.6828,0,6,177459,0
5.6831,8,9,319154,0
5.6833,11,36,92140,0
5.6837,9,8,63566,0
5.6842,28,26,259873,0
5.6849,3,1,3964074,0
5.6863,2,20,121838,0
5.6869,11,8,425928,0
5.6871,1,13,538193,0
5.6876,1,26,56729,0
5.6879,15,16,304619,0
5.6885,0,10,39555,0
5.6889,31,32,484648,0
5.6935,38,41,21361,0
5.6948,30,35,12154,0
5.6958,34,33,60584,0
5.6962,5,6,269052,0
5.6975,4,37,208347,0
5.6978,41,14,315676,0
5.6981,41,27,111301,0
5.6982,25,21,304933,0
5.6989,22,19,80644,0
5.6992,10,19,30269,0
5.7004,19,21,68882,0
5.7007,24,27,12445,0
5.7036,21,23,698758,0
5.7037,38,2,684743,0
5.7046,11,9,288988,0
5.7048,33,21,16608,0
5.7054,36,5,387245,0
5.7063,14,34,174927,0
5.7068,40,20,79778,0
5.7078,21,19,33169,0
5.7078,5,37,536457,0
5.7093,11,17,61087,0
5.7093,25,3,29258,0
5.712,13,16,244999,0
5.7122,22,41,164482,0
5.7138,20,4,221371,0
5.7141,30,25,4331,0
5.7147,16,41,37063,0
5.7152,9,7,43017,0
5.7163,31,38,263328,0
5.717,31,4,89547,0
5.7179,23,22,2000,0
5.7186,39,10,16812,0
5.719,10,11,365102,0
5.7197,28,26,323245,0
